meter_id,household_id,timestamp,units_consumed
M030,H030,2026-04-23 14:00:00,0.119
M004,H004,2026-04-26 09:00:00,0.283
M022,H022,2026-04-09 11:00:00,0.311
M032,H032,2026-04-25 14:00:00,0.277
M024,H024,2026-04-07 23:00:00,0.334
M012,H012,2026-04-29 13:00:00,0.217
M022,H022,2026-04-26 14:00:00,0.344
M015,H015,2026-04-14 03:00:00,0.164
M001,H001,2026-04-14 15:00:00,0.227
M024,H024,2026-04-02 15:00:00,0.333
M027,H027,2026-04-30 23:00:00,0.206
M005,H005,2026-04-27 02:00:00,0.049
M006,H006,2026-04-18 14:00:00,0.281
M007,H007,2026-04-05 00:00:00,0.116
M031,H031,2026-04-09 13:00:00,0.266
M020,H020,2026-04-15 10:00:00,0.297
M039,H039,2026-04-18 10:00:00,0.488
M013,H013,2026-04-03 12:00:00,0.125
M013,H013,2026-04-09 15:00:00,0.089
M033,H033,2026-04-25 15:00:00,0.187
M005,H005,2026-04-05 09:00:00,0.163
M028,H028,2026-04-08 05:00:00,0.248
M013,H013,2026-04-15 07:00:00,0.231
M009,H009,2026-04-07 14:00:00,0.483
M026,H026,2026-04-17 22:00:00,0.928
M040,H040,2026-04-23 13:00:00,0.121
M006,H006,2026-04-30 09:00:00,0.35
M009,H009,2026-04-05 15:00:00,0.682
M040,H040,2026-04-11 00:00:00,0.072
M018,H018,2026-04-22 03:00:00,0.169
M032,H032,2026-04-13 09:00:00,0.304
M018,H018,2026-04-19 10:00:00,0.503
M038,H038,2026-04-24 21:00:00,0.746
M034,H034,2026-04-18 04:00:00,0.208
M022,H022,2026-04-10 11:00:00,0.28
M036,H036,2026-04-05 12:00:00,0.19
M007,H007,2026-04-11 02:00:00,0.07
M018,H018,2026-04-01 13:00:00,0.521
M025,H025,2026-04-18 17:00:00,0.831
M029,H029,2026-04-22 13:00:00,0.264
M030,H030,2026-04-06 18:00:00,0.259
M028,H028,2026-04-21 17:00:00,0.457
M015,H015,2026-04-01 21:00:00,0.997
M015,H015,2026-04-09 09:00:00,0.47
M006,H006,2026-04-25 01:00:00,0.174
M024,H024,2026-04-08 00:00:00,0.232
M039,H039,2026-04-22 07:00:00,0.644
M037,H037,2026-04-06 07:00:00,0.157
M004,H004,2026-04-24 04:00:00,0.095
M039,H039,2026-04-10 08:00:00,0.69
M035,H035,2026-04-08 03:00:00,0.199
M040,H040,2026-04-13 23:00:00,0.125
M033,H033,2026-04-15 02:00:00,0.071
M029,H029,2026-04-26 03:00:00,0.109
M038,H038,2026-04-20 04:00:00,0.174
M021,H021,2026-04-20 19:00:00,0.54
M028,H028,2026-04-20 07:00:00,0.558
M015,H015,2026-04-23 10:00:00,0.519
M037,H037,2026-04-09 14:00:00,0.083
M001,H001,2026-04-17 11:00:00,0.233
M032,H032,2026-04-16 12:00:00,0.326
M023,H023,2026-04-30 17:00:00,0.856
M006,H006,2026-04-15 03:00:00,0.137
M032,H032,2026-04-07 23:00:00,0.228
M007,H007,2026-04-08 08:00:00,0.22
M007,H007,2026-04-24 00:00:00,0.073
M036,H036,2026-04-03 04:00:00,0.069
M034,H034,2026-04-10 15:00:00,0.378
M012,H012,2026-04-30 01:00:00,0.06
M023,H023,2026-04-25 19:00:00,1.602
M024,H024,2026-04-11 17:00:00,0.771
M001,H001,2026-04-19 09:00:00,0.329
M012,H012,2026-04-11 07:00:00,0.373
M013,H013,2026-04-25 02:00:00,0.059
M020,H020,2026-04-02 16:00:00,0.257
M006,H006,2026-04-21 14:00:00,0.311
M024,H024,2026-04-22 14:00:00,0.421
M014,H014,2026-04-15 02:00:00,0.165
M030,H030,2026-04-25 06:00:00,0.264
M034,H034,2026-04-14 06:00:00,0.574
M010,H010,2026-04-25 05:00:00,0.229
M032,H032,2026-04-04 14:00:00,0.308
M039,H039,2026-04-27 02:00:00,0.205
M024,H024,2026-04-29 12:00:00,0.48
M020,H020,2026-04-04 19:00:00,0.753
M028,H028,2026-04-01 15:00:00,0.303
M005,H005,2026-04-24 05:00:00,0.101
M013,H013,2026-04-14 20:00:00,0.372
M007,H007,2026-04-03 15:00:00,0.134
M033,H033,2026-04-18 01:00:00,0.126
M022,H022,2026-04-25 18:00:00,0.689
M038,H038,2026-04-10 02:00:00,0.124
M014,H014,2026-04-07 19:00:00,1.256
M026,H026,2026-04-19 18:00:00,1.078
M032,H032,2026-04-13 13:00:00,0.293
M026,H026,2026-04-13 15:00:00,0.42
M037,H037,2026-04-22 11:00:00,0.067
M024,H024,2026-04-17 03:00:00,0.158
M031,H031,2026-04-11 09:00:00,0.314
M009,H009,2026-04-29 02:00:00,0.191
M029,H029,2026-04-08 01:00:00,0.108
M019,H019,2026-04-16 14:00:00,0.428
M023,H023,2026-04-25 14:00:00,0.427
M022,H022,2026-04-03 22:00:00,0.411
M007,H007,2026-04-07 15:00:00,0.153
M003,H003,2026-04-03 09:00:00,0.215
M010,H010,2026-04-30 09:00:00,0.349
M030,H030,2026-04-30 09:00:00,0.164
M031,H031,2026-04-27 08:00:00,0.432
M018,H018,2026-04-22 20:00:00,1.172
M016,H016,2026-04-08 22:00:00,0.081
M011,H011,2026-04-12 13:00:00,0.499
M039,H039,2026-04-14 02:00:00,0.146
M014,H014,2026-04-05 14:00:00,0.517
M026,H026,2026-04-06 07:00:00,0.689
M037,H037,2026-04-26 17:00:00,0.157
M006,H006,2026-04-29 15:00:00,0.268
M002,H002,2026-04-15 19:00:00,1.019
M040,H040,2026-04-14 10:00:00,0.094
M019,H019,2026-04-14 06:00:00,0.559
M004,H004,2026-04-14 21:00:00,0.443
M034,H034,2026-04-15 19:00:00,1.13
M019,H019,2026-04-29 10:00:00,0.347
M016,H016,2026-04-21 06:00:00,0.066
M006,H006,2026-04-15 09:00:00,0.348
M023,H023,2026-04-27 15:00:00,0.443
M037,H037,2026-04-01 11:00:00,0.071
M015,H015,2026-04-01 11:00:00,0.431
M010,H010,2026-04-25 17:00:00,0.501
M027,H027,2026-04-05 11:00:00,0.194
M017,H017,2026-04-02 20:00:00,0.359
M006,H006,2026-04-30 19:00:00,0.812
M021,H021,2026-04-07 20:00:00,0.62
M003,H003,2026-04-22 05:00:00,0.207
M003,H003,2026-04-02 14:00:00,0.199
M022,H022,2026-04-23 16:00:00,0.336
M032,H032,2026-04-11 02:00:00,0.119
M030,H030,2026-04-28 18:00:00,0.394
M035,H035,2026-04-26 08:00:00,0.879
M039,H039,2026-04-24 17:00:00,0.695
M012,H012,2026-04-09 16:00:00,0.276
M013,H013,2026-04-21 04:00:00,0.055
M003,H003,2026-04-28 11:00:00,0.247
M005,H005,2026-04-22 16:00:00,0.157
M011,H011,2026-04-01 10:00:00,0.341
M017,H017,2026-04-10 20:00:00,0.395
M034,H034,2026-04-28 10:00:00,0.351
M037,H037,2026-04-01 06:00:00,0.112
M033,H033,2026-04-03 20:00:00,0.587
M009,H009,2026-04-02 17:00:00,0.611
M030,H030,2026-04-15 06:00:00,0.192
M040,H040,2026-04-28 08:00:00,0.149
M013,H013,2026-04-15 06:00:00,0.13
M037,H037,2026-04-26 18:00:00,0.201
M010,H010,2026-04-12 11:00:00,0.33
M030,H030,2026-04-28 19:00:00,0.326
M015,H015,2026-04-13 00:00:00,0.313
M033,H033,2026-04-16 14:00:00,0.208
M031,H031,2026-04-04 09:00:00,0.337
M016,H016,2026-04-14 10:00:00,0.04
M030,H030,2026-04-22 09:00:00,0.172
M034,H034,2026-04-15 18:00:00,0.734
M019,H019,2026-04-22 09:00:00,0.444
M039,H039,2026-04-08 03:00:00,0.15
M019,H019,2026-04-13 05:00:00,0.299
M005,H005,2026-04-24 02:00:00,0.042
M012,H012,2026-04-17 09:00:00,0.226
M003,H003,2026-04-11 20:00:00,0.621
M019,H019,2026-04-18 17:00:00,0.695
M017,H017,2026-04-12 03:00:00,0.068
M035,H035,2026-04-12 13:00:00,0.635
M019,H019,2026-04-21 13:00:00,0.419
M017,H017,2026-04-28 18:00:00,0.285
M001,H001,2026-04-17 23:00:00,0.252
M001,H001,2026-04-13 11:00:00,0.238
M025,H025,2026-04-22 22:00:00,0.732
M013,H013,2026-04-28 05:00:00,0.08
M029,H029,2026-04-18 06:00:00,0.427
M030,H030,2026-04-27 09:00:00,0.154
M005,H005,2026-04-17 14:00:00,0.114
M014,H014,2026-04-02 16:00:00,0.449
M038,H038,2026-04-30 19:00:00,0.978
M023,H023,2026-04-04 22:00:00,0.887
M026,H026,2026-04-15 18:00:00,
M023,H023,2026-04-30 23:00:00,0.443
M001,H001,2026-04-11 03:00:00,0.087
M005,H005,2026-04-10 13:00:00,0.135
M022,H022,2026-04-10 22:00:00,0.363
M037,H037,2026-04-09 22:00:00,0.155
M026,H026,2026-04-04 18:00:00,1.075
M011,H011,2026-04-16 06:00:00,0.457
M016,H016,2026-04-20 23:00:00,
M010,H010,2026-04-27 19:00:00,0.79
M012,H012,2026-04-08 18:00:00,0.498
M016,H016,2026-04-05 19:00:00,0.115
M006,H006,2026-04-10 22:00:00,0.505
M035,H035,2026-04-11 14:00:00,0.414
M019,H019,2026-04-27 23:00:00,0.395
M036,H036,2026-04-20 22:00:00,0.285
M002,H002,2026-04-06 03:00:00,0.14
M026,H026,2026-04-24 17:00:00,0.798
M023,H023,2026-04-23 05:00:00,0.391
M014,H014,2026-04-10 14:00:00,0.384
M019,H019,2026-04-05 00:00:00,0.251
M006,H006,2026-04-14 09:00:00,0.337
M019,H019,2026-04-15 08:00:00,0.497
M021,H021,2026-04-29 06:00:00,0.238
M012,H012,2026-04-10 10:00:00,0.207
M029,H029,2026-04-21 10:00:00,0.213
M017,H017,2026-04-12 16:00:00,0.172
M038,H038,2026-04-21 20:00:00,0.964
M027,H027,2026-04-13 13:00:00,0.271
M014,H014,2026-04-28 11:00:00,0.407
M028,H028,2026-04-02 23:00:00,0.363
M026,H026,2026-04-18 17:00:00,0.882
M002,H002,2026-04-03 13:00:00,0.421
M013,H013,2026-04-29 08:00:00,0.219
M007,H007,2026-04-08 00:00:00,0.092
M011,H011,2026-04-08 19:00:00,1.016
M016,H016,2026-04-19 09:00:00,0.048
M009,H009,2026-04-06 16:00:00,0.588
M022,H022,2026-04-12 07:00:00,0.629
M037,H037,2026-04-15 14:00:00,0.083
M027,H027,2026-04-13 16:00:00,0.246
M024,H024,2026-04-28 13:00:00,0.518
M011,H011,2026-04-18 03:00:00,0.155
M011,H011,2026-04-16 04:00:00,0.167
M036,H036,2026-04-06 22:00:00,0.28
M025,H025,2026-04-18 23:00:00,0.56
M002,H002,2026-04-08 15:00:00,0.422
M005,H005,2026-04-02 10:00:00,0.13
M039,H039,2026-04-07 06:00:00,0.59
M012,H012,2026-04-17 20:00:00,0.583
M037,H037,2026-04-19 22:00:00,0.148
M024,H024,2026-04-21 21:00:00,
M004,H004,2026-04-02 08:00:00,0.264
M038,H038,2026-04-07 19:00:00,0.935
M011,H011,2026-04-24 16:00:00,0.438
M018,H018,2026-04-01 16:00:00,0.467
M022,H022,2026-04-23 09:00:00,0.279
M016,H016,2026-04-11 14:00:00,0.055
M017,H017,2026-04-11 10:00:00,0.14
M017,H017,2026-04-28 16:00:00,0.177
M011,H011,2026-04-24 11:00:00,0.375
M027,H027,2026-04-02 12:00:00,0.296
M006,H006,2026-04-20 04:00:00,0.15
M019,H019,2026-04-16 20:00:00,1.0
M024,H024,2026-04-23 18:00:00,0.816
M037,H037,2026-04-22 23:00:00,0.091
M026,H026,2026-04-16 21:00:00,1.002
M022,H022,2026-04-24 02:00:00,0.095
M019,H019,2026-04-18 08:00:00,0.714
M013,H013,2026-04-04 23:00:00,0.129
M019,H019,2026-04-04 20:00:00,1.061
M031,H031,2026-04-01 15:00:00,0.29
M016,H016,2026-04-17 11:00:00,0.039
M036,H036,2026-04-01 01:00:00,0.069
M013,H013,2026-04-05 10:00:00,0.168
M007,H007,2026-04-09 09:00:00,0.182
M035,H035,2026-04-27 11:00:00,0.377
M004,H004,2026-04-22 07:00:00,0.396
M025,H025,2026-04-15 03:00:00,0.189
M029,H029,2026-04-24 13:00:00,0.3
M034,H034,2026-04-07 02:00:00,0.161
M010,H010,2026-04-15 16:00:00,0.361
M020,H020,2026-04-11 15:00:00,0.313
M018,H018,2026-04-14 07:00:00,0.691
M032,H032,2026-04-03 03:00:00,0.097
M003,H003,2026-04-24 04:00:00,0.108
M009,H009,2026-04-18 09:00:00,0.635
M005,H005,2026-04-20 07:00:00,0.246
M030,H030,2026-04-25 07:00:00,0.317
M026,H026,2026-04-10 19:00:00,1.152
M011,H011,2026-04-25 11:00:00,0.436
M008,H008,2026-04-01 07:00:00,-0.164
M002,H002,2026-04-19 09:00:00,0.467
M020,H020,2026-04-14 18:00:00,0.559
M021,H021,2026-04-10 04:00:00,0.096
M022,H022,2026-04-20 06:00:00,0.365
M002,H002,2026-04-03 03:00:00,0.165
M011,H011,2026-04-30 20:00:00,0.977
M030,H030,2026-04-24 21:00:00,0.371
M017,H017,2026-04-29 12:00:00,0.145
M028,H028,2026-04-25 04:00:00,0.205
M039,H039,2026-04-15 09:00:00,0.481
M024,H024,2026-04-05 13:00:00,0.542
M015,H015,2026-04-01 14:00:00,0.478
M025,H025,2026-04-07 08:00:00,0.645
M031,H031,2026-04-29 19:00:00,0.736
M004,H004,2026-04-27 14:00:00,0.2
M014,H014,2026-04-05 19:00:00,1.299
M025,H025,2026-04-12 13:00:00,0.745
M039,H039,2026-04-11 12:00:00,0.584
M034,H034,2026-04-28 18:00:00,0.704
M015,H015,2026-04-06 23:00:00,0.435
M025,H025,2026-04-02 12:00:00,0.527
M037,H037,2026-04-24 17:00:00,0.147
M029,H029,2026-04-26 07:00:00,0.631
M021,H021,2026-04-11 04:00:00,0.105
M013,H013,2026-04-08 01:00:00,0.066
M034,H034,2026-04-26 16:00:00,0.424
M034,H034,2026-04-06 10:00:00,0.33
M034,H034,2026-04-28 01:00:00,0.175
M023,H023,2026-04-24 15:00:00,0.392
M023,H023,2026-04-30 14:00:00,0.438
M008,H008,2026-04-04 20:00:00,0.36
M027,H027,2026-04-03 21:00:00,0.664
M018,H018,2026-04-20 15:00:00,0.381
M003,H003,2026-04-10 15:00:00,0.168
M034,H034,2026-04-14 15:00:00,0.291
M001,H001,2026-04-03 16:00:00,0.298
M033,H033,2026-04-09 05:00:00,0.141
M039,H039,2026-04-14 14:00:00,0.44
M033,H033,2026-04-23 05:00:00,0.125
M011,H011,2026-04-26 10:00:00,0.43
M033,H033,2026-04-24 12:00:00,0.212
M024,H024,2026-04-27 09:00:00,0.51
M032,H032,2026-04-16 18:00:00,0.523
M025,H025,2026-04-16 01:00:00,0.229
M006,H006,2026-04-01 05:00:00,0.256
M019,H019,2026-04-02 18:00:00,0.861
M036,H036,2026-04-30 05:00:00,0.126
M017,H017,2026-04-13 20:00:00,0.39
M008,H008,2026-04-11 02:00:00,0.042
M008,H008,2026-04-22 20:00:00,0.284
M033,H033,2026-04-19 15:00:00,0.239
M024,H024,2026-04-27 13:00:00,0.466
M018,H018,2026-04-01 02:00:00,0.167
M023,H023,2026-04-05 21:00:00,1.353
M003,H003,2026-04-21 20:00:00,0.529
M015,H015,2026-04-25 06:00:00,0.785
M008,H008,2026-04-19 16:00:00,0.127
M037,H037,2026-04-20 02:00:00,0.024
M013,H013,2026-04-25 13:00:00,0.164
M012,H012,2026-04-09 19:00:00,0.569
M003,H003,2026-04-26 07:00:00,0.457
M029,H029,2026-04-08 06:00:00,0.389
M036,H036,2026-04-04 21:00:00,0.412
M016,H016,2026-04-06 03:00:00,0.015
M001,H001,2026-04-01 12:00:00,0.277
M017,H017,2026-04-21 20:00:00,0.386
M027,H027,2026-04-21 02:00:00,0.075
M009,H009,2026-04-12 17:00:00,0.837
M035,H035,2026-04-18 02:00:00,0.201
M031,H031,2026-04-30 09:00:00,0.325
M033,H033,2026-04-26 09:00:00,0.258
M012,H012,2026-04-24 05:00:00,0.208
M006,H006,2026-04-19 23:00:00,0.351
M037,H037,2026-04-12 05:00:00,0.077
M019,H019,2026-04-18 22:00:00,0.72
M027,H027,2026-04-04 19:00:00,0.762
M004,H004,2026-04-02 07:00:00,0.3
M004,H004,2026-04-03 18:00:00,
M036,H036,2026-04-17 00:00:00,0.109
M020,H020,2026-04-12 08:00:00,0.445
M036,H036,2026-04-03 19:00:00,0.433
M022,H022,2026-04-29 13:00:00,0.365
M035,H035,2026-04-07 00:00:00,0.283
M028,H028,2026-04-06 02:00:00,0.146
M004,H004,2026-04-26 07:00:00,0.47
M011,H011,2026-04-08 18:00:00,0.844
M002,H002,2026-04-10 00:00:00,0.183
M005,H005,2026-04-15 23:00:00,0.108
M035,H035,2026-04-06 03:00:00,0.161
M031,H031,2026-04-20 04:00:00,0.121
M003,H003,2026-04-05 02:00:00,0.085
M004,H004,2026-04-27 06:00:00,0.309
M038,H038,2026-04-19 11:00:00,
M016,H016,2026-04-05 10:00:00,0.054
M033,H033,2026-04-22 14:00:00,0.166
M036,H036,2026-04-29 00:00:00,0.084
M031,H031,2026-04-03 18:00:00,0.638
M032,H032,2026-04-25 12:00:00,0.32
M008,H008,2026-04-25 14:00:00,0.091
M024,H024,2026-04-18 19:00:00,1.475
M025,H025,2026-04-26 19:00:00,1.482
M001,H001,2026-04-26 01:00:00,0.123
M034,H034,2026-04-16 04:00:00,0.209
M004,H004,2026-04-04 19:00:00,0.598
M004,H004,2026-04-27 07:00:00,0.333
M001,H001,2026-04-21 17:00:00,0.352
M037,H037,2026-04-30 12:00:00,0.102
M004,H004,2026-04-21 08:00:00,0.31
M028,H028,2026-04-29 01:00:00,0.135
M006,H006,2026-04-30 16:00:00,0.352
M027,H027,2026-04-17 09:00:00,0.298
M027,H027,2026-04-12 10:00:00,0.203
M031,H031,2026-04-21 08:00:00,0.441
M021,H021,2026-04-26 00:00:00,0.16
M038,H038,2026-04-30 02:00:00,0.101
M014,H014,2026-04-03 05:00:00,0.273
M007,H007,2026-04-29 13:00:00,0.142
M025,H025,2026-04-06 16:00:00,0.545
M008,H008,2026-04-27 14:00:00,0.107
M039,H039,2026-04-24 15:00:00,0.415
M022,H022,2026-04-15 05:00:00,0.254
M030,H030,2026-04-06 20:00:00,0.338
M016,H016,2026-04-18 17:00:00,0.08
M004,H004,2026-04-10 12:00:00,0.255
M036,H036,2026-04-18 03:00:00,0.058
M005,H005,2026-04-18 23:00:00,0.155
M021,H021,2026-04-29 04:00:00,0.104
M034,H034,2026-04-24 12:00:00,0.395
M007,H007,2026-04-03 12:00:00,0.216
M028,H028,2026-04-13 07:00:00,0.663
M006,H006,2026-04-21 03:00:00,0.111
M020,H020,2026-04-13 20:00:00,0.602
M029,H029,2026-04-15 10:00:00,0.296
M016,H016,2026-04-22 06:00:00,0.062
M018,H018,2026-04-19 03:00:00,0.178
M022,H022,2026-04-29 21:00:00,0.583
M025,H025,2026-04-15 09:00:00,0.425
M025,H025,2026-04-22 15:00:00,0.467
M016,H016,2026-04-27 19:00:00,0.136
M023,H023,2026-04-21 23:00:00,0.494
M010,H010,2026-04-17 20:00:00,0.791
M018,H018,2026-04-20 22:00:00,0.84
M012,H012,2026-04-03 08:00:00,0.403
M003,H003,2026-04-21 18:00:00,0.421
M037,H037,2026-04-12 03:00:00,0.043
M023,H023,2026-04-22 07:00:00,0.762
M010,H010,2026-04-15 15:00:00,0.278
M029,H029,2026-04-22 12:00:00,0.314
M027,H027,2026-04-30 08:00:00,0.418
M004,H004,2026-04-29 01:00:00,0.083
M003,H003,2026-04-22 07:00:00,0.386
M016,H016,2026-04-05 09:00:00,0.052
M005,H005,2026-04-08 19:00:00,0.368
M039,H039,2026-04-05 07:00:00,0.927
M039,H039,2026-04-22 12:00:00,0.578
M028,H028,2026-04-19 23:00:00,0.419
M027,H027,2026-04-06 01:00:00,0.126
M029,H029,2026-04-03 22:00:00,0.523
M030,H030,2026-04-01 07:00:00,0.262
M011,H011,2026-04-24 20:00:00,1.032
M025,H025,2026-04-21 08:00:00,0.744
M031,H031,2026-04-16 20:00:00,0.841
M033,H033,2026-04-12 08:00:00,0.331
M024,H024,2026-04-26 14:00:00,0.355
M006,H006,2026-04-24 14:00:00,0.252
M025,H025,2026-04-01 13:00:00,0.642
M021,H021,2026-04-18 03:00:00,0.088
M028,H028,2026-04-06 16:00:00,0.323
M034,H034,2026-04-03 18:00:00,1.09
M010,H010,2026-04-01 23:00:00,0.295
M013,H013,2026-04-07 17:00:00,0.22
M002,H002,2026-04-08 13:00:00,0.43
M020,H020,2026-04-18 22:00:00,0.558
M031,H031,2026-04-14 17:00:00,0.298
M009,H009,2026-04-26 16:00:00,0.498
M021,H021,2026-04-04 20:00:00,0.746
M016,H016,2026-04-20 02:00:00,0.016
M024,H024,2026-04-28 11:00:00,0.361
M011,H011,2026-04-22 23:00:00,0.417
M010,H010,2026-04-12 21:00:00,0.748
M003,H003,2026-04-21 05:00:00,0.143
M009,H009,2026-04-09 22:00:00,0.954
M038,H038,2026-04-24 09:00:00,0.352
M005,H005,2026-04-23 14:00:00,0.141
M014,H014,2026-04-15 19:00:00,1.284
M002,H002,2026-04-19 00:00:00,0.252
M003,H003,2026-04-09 19:00:00,0.672
M003,H003,2026-04-26 12:00:00,0.327
M026,H026,2026-04-24 01:00:00,0.213
M023,H023,2026-04-22 06:00:00,0.527
M003,H003,2026-04-27 22:00:00,0.371
M026,H026,2026-04-08 13:00:00,0.539
M034,H034,2026-04-19 23:00:00,0.436
M022,H022,2026-04-05 21:00:00,-0.809
M025,H025,2026-04-13 01:00:00,0.204
M026,H026,2026-04-26 01:00:00,0.287
M002,H002,2026-04-26 10:00:00,0.316
M030,H030,2026-04-01 00:00:00,0.092
M038,H038,2026-04-23 17:00:00,0.522
M007,H007,2026-04-17 20:00:00,0.45
M010,H010,2026-04-18 03:00:00,0.119
M021,H021,2026-04-06 06:00:00,0.332
M005,H005,2026-04-15 03:00:00,0.056
M012,H012,2026-04-11 06:00:00,0.334
M033,H033,2026-04-03 19:00:00,0.568
M013,H013,2026-04-24 13:00:00,0.145
M003,H003,2026-04-12 04:00:00,0.135
M018,H018,2026-04-15 19:00:00,0.867
M035,H035,2026-04-27 21:00:00,1.072
M036,H036,2026-04-27 08:00:00,0.179
M031,H031,2026-04-16 04:00:00,0.131
M008,H008,2026-04-18 08:00:00,0.149
M027,H027,2026-04-13 12:00:00,0.255
M038,H038,2026-04-18 21:00:00,0.983
M034,H034,2026-04-08 21:00:00,0.999
M036,H036,2026-04-24 08:00:00,0.24
M009,H009,2026-04-12 15:00:00,0.575
M010,H010,2026-04-16 10:00:00,0.311
M002,H002,2026-04-16 02:00:00,0.149
M034,H034,2026-04-15 07:00:00,0.742
M025,H025,2026-04-11 08:00:00,0.801
M006,H006,2026-04-04 06:00:00,
M001,H001,2026-04-03 20:00:00,0.758
M040,H040,2026-04-11 13:00:00,0.138
M034,H034,2026-04-02 09:00:00,0.371
M029,H029,2026-04-04 17:00:00,0.47
M020,H020,2026-04-04 18:00:00,0.649
M030,H030,2026-04-23 23:00:00,0.152
M025,H025,2026-04-05 06:00:00,0.839
M030,H030,2026-04-02 20:00:00,0.381
M034,H034,2026-04-04 20:00:00,1.137
M002,H002,2026-04-29 08:00:00,0.647
M002,H002,2026-04-18 07:00:00,0.846
M021,H021,2026-04-17 01:00:00,0.116
M023,H023,2026-04-28 10:00:00,0.449
M016,H016,2026-04-01 03:00:00,0.016
M005,H005,2026-04-17 06:00:00,0.198
M025,H025,2026-04-12 08:00:00,0.955
M005,H005,2026-04-14 21:00:00,0.285
M028,H028,2026-04-19 18:00:00,0.83
M029,H029,2026-04-26 22:00:00,0.454
M020,H020,2026-04-14 20:00:00,0.607
M018,H018,2026-04-30 20:00:00,1.42
M031,H031,2026-04-04 05:00:00,0.27
M016,H016,2026-04-16 22:00:00,0.078
M033,H033,2026-04-24 17:00:00,0.308
M033,H033,2026-04-09 17:00:00,0.33
M016,H016,2026-04-02 15:00:00,0.038
M010,H010,2026-04-16 22:00:00,0.578
M002,H002,2026-04-17 20:00:00,1.039
M019,H019,2026-04-08 15:00:00,0.342
M031,H031,2026-04-28 05:00:00,0.202
M012,H012,2026-04-02 17:00:00,0.272
M036,H036,2026-04-02 10:00:00,0.149
M019,H019,2026-04-11 08:00:00,0.525
M033,H033,2026-04-19 02:00:00,0.082
M001,H001,2026-04-25 04:00:00,0.094
M025,H025,2026-04-01 22:00:00,0.769
M027,H027,2026-04-15 00:00:00,0.147
M023,H023,2026-04-13 22:00:00,0.688
M032,H032,2026-04-01 03:00:00,0.083
M024,H024,2026-04-23 05:00:00,0.296
M010,H010,2026-04-09 06:00:00,0.404
M007,H007,2026-04-12 20:00:00,0.496
M024,H024,2026-04-05 11:00:00,0.445
M004,H004,2026-04-30 02:00:00,0.072
M017,H017,2026-04-06 08:00:00,0.166
M011,H011,2026-04-24 12:00:00,0.497
M027,H027,2026-04-29 20:00:00,0.636
M027,H027,2026-04-26 06:00:00,0.355
M006,H006,2026-04-10 08:00:00,0.448
M003,H003,2026-04-06 03:00:00,0.072
M003,H003,2026-04-15 22:00:00,0.35
M020,H020,2026-04-18 08:00:00,0.333
M031,H031,2026-04-04 06:00:00,0.414
M027,H027,2026-04-26 17:00:00,0.568
M034,H034,2026-04-03 17:00:00,0.583
M018,H018,2026-04-10 21:00:00,1.064
M008,H008,2026-04-14 06:00:00,0.138
M024,H024,2026-04-25 05:00:00,0.39
M033,H033,2026-04-09 07:00:00,0.386
M029,H029,2026-04-02 18:00:00,0.579
M026,H026,2026-04-24 11:00:00,0.431
M023,H023,2026-04-06 22:00:00,0.848
M009,H009,2026-04-07 22:00:00,0.815
M026,H026,2026-04-06 00:00:00,0.257
M034,H034,2026-04-02 02:00:00,0.148
M002,H002,2026-04-23 18:00:00,0.701
M036,H036,2026-04-24 07:00:00,0.261
M002,H002,2026-04-25 22:00:00,0.602
M038,H038,2026-04-24 18:00:00,0.761
M024,H024,2026-04-02 03:00:00,0.14
M023,H023,2026-04-26 16:00:00,0.563
M018,H018,2026-04-18 20:00:00,1.409
M018,H018,2026-04-03 08:00:00,0.609
M019,H019,2026-04-13 14:00:00,0.331
M013,H013,2026-04-26 21:00:00,0.376
M024,H024,2026-04-30 09:00:00,0.515
M031,H031,2026-04-07 00:00:00,0.145
M023,H023,2026-04-06 16:00:00,0.494
M025,H025,2026-04-27 11:00:00,0.524
M029,H029,2026-04-04 22:00:00,0.601
M035,H035,2026-04-07 06:00:00,0.733
M019,H019,2026-04-22 05:00:00,0.234
M033,H033,2026-04-28 05:00:00,0.169
M008,H008,2026-04-22 04:00:00,0.054
M031,H031,2026-04-13 12:00:00,0.277
M017,H017,2026-04-16 00:00:00,0.073
M025,H025,2026-04-11 02:00:00,0.211
M034,H034,2026-04-23 17:00:00,0.625
M006,H006,2026-04-23 17:00:00,0.364
M033,H033,2026-04-29 10:00:00,0.207
M032,H032,2026-04-25 20:00:00,0.7
M021,H021,2026-04-07 23:00:00,0.223
M022,H022,2026-04-13 18:00:00,0.613
M015,H015,2026-04-21 17:00:00,0.744
M031,H031,2026-04-02 04:00:00,0.129
M033,H033,2026-04-12 00:00:00,0.111
M036,H036,2026-04-26 22:00:00,0.271
M018,H018,2026-04-15 17:00:00,0.58
M023,H023,2026-04-03 07:00:00,0.681
M022,H022,2026-04-19 12:00:00,0.309
M024,H024,2026-04-26 09:00:00,0.501
M020,H020,2026-04-07 02:00:00,0.082
M039,H039,2026-04-27 19:00:00,1.165
M021,H021,2026-04-10 19:00:00,0.604
M017,H017,2026-04-20 11:00:00,0.106
M019,H019,2026-04-09 07:00:00,0.733
M019,H019,2026-04-23 18:00:00,0.712
M040,H040,2026-04-13 08:00:00,0.151
M013,H013,2026-04-06 05:00:00,0.103
M019,H019,2026-04-02 09:00:00,0.483
M040,H040,2026-04-13 15:00:00,0.117
